,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_eta,param_lamda,param_threshold,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
39,0.03333298365275065,5.666414896647135e-05,0.8181818181818182,0.8246753246753248,2,0.02,0,0.4,"{'C': 2, 'eta': 0.02, 'lamda': 0, 'threshold': 0.4}",40,0.8376623376623377,0.8181818181818182,0.8116883116883118,0.8311688311688312,0.8051948051948052,0.8246753246753248,0.0020994012510294753,7.645107354365181e-06,0.014027577269281053,0.005301925850180041
40,0.032356977462768555,5.57104746500651e-05,0.8138528138528138,0.8149350649350651,2,0.02,0,0.5,"{'C': 2, 'eta': 0.02, 'lamda': 0, 'threshold': 0.5}",41,0.8441558441558442,0.8116883116883118,0.8116883116883118,0.814935064935065,0.7857142857142858,0.8181818181818182,0.00038405570063327406,2.8895789722916036e-06,0.02390770782940964,0.002650962925089998
41,0.03344535827636719,5.094210306803385e-05,0.8095238095238095,0.8246753246753246,2,0.01,0.5,0.4,"{'C': 2, 'eta': 0.01, 'lamda': 0.5, 'threshold': 0.4}",42,0.8506493506493507,0.814935064935065,0.7857142857142858,0.8311688311688312,0.7922077922077922,0.827922077922078,0.00048540808738063024,8.778064264605254e-07,0.029200730656346378,0.007013788634640551
42,0.037763357162475586,8.980433146158855e-05,0.8095238095238095,0.8084415584415585,2,0.02,0,0.6,"{'C': 2, 'eta': 0.02, 'lamda': 0, 'threshold': 0.6}",42,0.8376623376623377,0.8116883116883118,0.8051948051948052,0.8051948051948052,0.7857142857142858,0.8084415584415585,0.005205405743248537,5.535294662159873e-05,0.02142747821777413,0.002650962925090043
43,0.0326080322265625,9.655952453613281e-05,0.8095238095238095,0.8149350649350651,2,0.02,0.1,0.6,"{'C': 2, 'eta': 0.02, 'lamda': 0.1, 'threshold': 0.6}",42,0.8506493506493507,0.8116883116883118,0.7922077922077922,0.8181818181818182,0.7857142857142858,0.814935064935065,0.0010460372185670235,4.1501728724175534e-05,0.029200730656346378,0.002650962925089998
44,0.03348708152770996,8.344650268554688e-05,0.8051948051948052,0.8138528138528139,1,0.01,0.5,0.5,"{'C': 1, 'eta': 0.01, 'lamda': 0.5, 'threshold': 0.5}",45,0.8311688311688312,0.7792207792207793,0.7987012987012988,0.8344155844155845,0.7857142857142858,0.827922077922078,0.0006401713331604446,3.151637512744382e-05,0.01911636551153212,0.024631616183422182
45,0.033191283543904625,5.4041544596354164e-05,0.803030303030303,0.8051948051948052,2,0.1,0,0.6,"{'C': 2, 'eta': 0.1, 'lamda': 0, 'threshold': 0.6}",46,0.8506493506493507,0.8084415584415585,0.7402597402597403,0.8084415584415585,0.8181818181818182,0.7987012987012988,0.00013821868032202485,1.0721474936192862e-06,0.04632236917539544,0.00459160247523731
46,0.03341062863667806,0.00010132789611816406,0.7987012987012987,0.788961038961039,1,0.02,0,0.5,"{'C': 1, 'eta': 0.02, 'lamda': 0, 'threshold': 0.5}",47,0.8181818181818182,0.775974025974026,0.7922077922077922,0.788961038961039,0.7857142857142858,0.801948051948052,0.0005516282008191498,3.8641956760085e-05,0.01402757726928107,0.010603851700360082
47,0.03482524553934733,5.634625752766927e-05,0.7987012987012987,0.8041125541125541,2,0.02,0.5,0.5,"{'C': 2, 'eta': 0.02, 'lamda': 0.5, 'threshold': 0.5}",47,0.8181818181818182,0.7694805194805195,0.7467532467532468,0.7857142857142858,0.8311688311688312,0.8571428571428572,0.0009160715986616751,3.6175431177587646e-06,0.03711348095126026,0.038079246938872685
48,0.03199481964111328,7.74065653483073e-05,0.79004329004329,0.7911255411255412,2,0.01,0.1,0.5,"{'C': 2, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.5}",49,0.8181818181818182,0.7792207792207793,0.7857142857142858,0.788961038961039,0.7662337662337663,0.8051948051948052,0.0013129083593488053,2.177527350907778e-05,0.02142747821777417,0.010713739108887088
49,0.033764282862345375,0.00010553995768229167,0.787878787878788,0.788961038961039,2,0.01,0.5,0.5,"{'C': 2, 'eta': 0.01, 'lamda': 0.5, 'threshold': 0.5}",50,0.8181818181818182,0.775974025974026,0.7597402597402598,0.7954545454545455,0.7857142857142858,0.7954545454545455,0.0012994035860839663,3.0938325977042086e-05,0.02390770782940964,0.009183204950474673
50,0.03183301289876302,5.642573038736979e-05,0.7878787878787878,0.7900432900432901,1,0.02,0,0.6,"{'C': 1, 'eta': 0.02, 'lamda': 0, 'threshold': 0.6}",51,0.8116883116883118,0.7727272727272728,0.7727272727272728,0.7987012987012988,0.7792207792207793,0.7987012987012988,0.0006703862785451073,7.305453741888298e-06,0.017043307086605668,0.012244273267299528
51,0.031814177831014,5.0862630208333336e-05,0.7857142857142857,0.7846320346320347,2,0.01,0.1,0.4,"{'C': 2, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.4}",52,0.8051948051948052,0.7662337662337663,0.7857142857142858,0.788961038961039,0.7662337662337663,0.7987012987012988,0.000588800392416339,8.104673248279548e-07,0.015905777550540123,0.013603685162312288
52,0.03315011660257975,7.955233256022136e-05,0.7857142857142857,0.7954545454545455,1,0.02,0,0.4,"{'C': 1, 'eta': 0.02, 'lamda': 0, 'threshold': 0.4}",52,0.8051948051948052,0.775974025974026,0.7792207792207793,0.7987012987012988,0.7727272727272728,0.8116883116883118,0.0009328421426239618,2.3725810018693834e-05,0.01402757726928107,0.014759936901499885
53,0.03565231959025065,5.356470743815104e-05,0.7813852813852814,0.7803030303030303,1,0.01,0.5,0.6,"{'C': 1, 'eta': 0.01, 'lamda': 0.5, 'threshold': 0.6}",54,0.7922077922077922,0.7435064935064936,0.7792207792207793,0.8084415584415585,0.7727272727272728,0.788961038961039,0.002373472656548473,3.4015869393400667e-06,0.008098825512497692,0.027207370324624537
54,0.033160130182902016,7.255872090657552e-05,0.7792207792207793,0.7803030303030303,2,0.01,0.1,0.6,"{'C': 2, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.6}",55,0.8051948051948052,0.7662337662337663,0.7792207792207793,0.788961038961039,0.7532467532467533,0.7857142857142858,0.0009231755868946545,2.759368188018943e-05,0.021207703400720163,0.010036383653133883
55,0.03336930274963379,5.364418029785156e-05,0.7683982683982684,0.764069264069264,2,0.01,0,0.6,"{'C': 2, 'eta': 0.01, 'lamda': 0, 'threshold': 0.6}",56,0.7922077922077922,0.7467532467532468,0.7597402597402598,0.7694805194805195,0.7532467532467533,0.775974025974026,0.00206662033945272,1.6858739404357613e-06,0.01704330708660565,0.01252796201600671
56,0.033217827479044594,8.869171142578125e-05,0.7619047619047619,0.7629870129870131,2,0.01,0,0.5,"{'C': 2, 'eta': 0.01, 'lamda': 0, 'threshold': 0.5}",57,0.7922077922077922,0.7467532467532468,0.7467532467532468,0.7694805194805195,0.7467532467532468,0.7727272727272728,0.0012958754969989053,2.7355523418429606e-05,0.02142747821777415,0.011555279493540379
57,0.034036477406819664,5.0862630208333336e-05,0.7619047619047619,0.7716450216450217,2,0.1,0.5,0.4,"{'C': 2, 'eta': 0.1, 'lamda': 0.5, 'threshold': 0.4}",57,0.8831168831168832,0.8701298701298702,0.8701298701298702,0.8798701298701299,0.5324675324675325,0.564935064935065,0.001050372730351403,1.3810910540408106e-06,0.16232323168184135,0.14622009168197114
58,0.03338972727457682,6.119410196940105e-05,0.7597402597402597,0.7651515151515152,2,0.01,0,0.4,"{'C': 2, 'eta': 0.01, 'lamda': 0, 'threshold': 0.4}",59,0.7792207792207793,0.75,0.7532467532467533,0.7662337662337663,0.7467532467532468,0.7792207792207793,0.00036505148532881216,1.2225912148474205e-05,0.01402757726928107,0.011953853914704844
59,0.03416895866394043,7.573763529459636e-05,0.7402597402597403,0.7316017316017316,2,0.01,0.5,0.6,"{'C': 2, 'eta': 0.01, 'lamda': 0.5, 'threshold': 0.6}",60,0.7922077922077922,0.7077922077922079,0.7337662337662338,0.7305194805194806,0.6948051948051949,0.7564935064935066,0.0012195404825417636,1.5074306778880233e-05,0.04002866235694139,0.019896944059361724
60,0.03335984547932943,7.271766662597656e-05,0.7359307359307359,0.735930735930736,2,0.1,0.5,0.5,"{'C': 2, 'eta': 0.1, 'lamda': 0.5, 'threshold': 0.5}",61,0.8701298701298702,0.827922077922078,0.8051948051948052,0.8409090909090909,0.5324675324675325,0.538961038961039,0.0005247691438709163,2.9167080873321085e-05,0.14629216665554806,0.1393794862233605
61,0.033204078674316406,6.341934204101562e-05,0.7251082251082251,0.7142857142857143,2,0.05,0.1,0.6,"{'C': 2, 'eta': 0.05, 'lamda': 0.1, 'threshold': 0.6}",62,0.7662337662337663,0.6980519480519481,0.7142857142857143,0.7532467532467533,0.6948051948051949,0.6915584415584416,0.000650209240305127,1.4847180821361794e-05,0.030148026573991592,0.027676865481697868
62,0.03406993548075358,7.589658101399739e-05,0.7142857142857143,0.7186147186147186,1,0.01,0.1,0.4,"{'C': 1, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.4}",63,0.7207792207792209,0.7110389610389611,0.7207792207792209,0.7305194805194806,0.7012987012987013,0.7142857142857143,8.491860072182633e-05,3.248117125239567e-05,0.009183204950474673,0.008521653543302816
63,0.03784592946370443,6.047884623209635e-05,0.7034632034632035,0.7110389610389611,1,0.01,0.1,0.5,"{'C': 1, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.5}",64,0.7012987012987013,0.7077922077922079,0.7142857142857143,0.7175324675324676,0.6948051948051949,0.7077922077922079,0.0033191436378997917,9.557251601474637e-06,0.008098825512497692,0.00459160247523731
64,0.03446459770202637,6.59624735514323e-05,0.696969696969697,0.6937229437229439,2,0.05,0.5,0.5,"{'C': 2, 'eta': 0.05, 'lamda': 0.5, 'threshold': 0.5}",65,0.7077922077922079,0.6493506493506493,0.6753246753246753,0.7012987012987013,0.7077922077922079,0.7305194805194806,0.0011233276667222305,1.2219711347323786e-05,0.015305341584124438,0.033567234673746386
65,0.03437542915344238,5.3087870279947914e-05,0.6926406926406926,0.7067099567099567,1,0.01,0.1,0.6,"{'C': 1, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.6}",66,0.6818181818181819,0.6980519480519481,0.7207792207792209,0.7207792207792209,0.6753246753246753,0.7012987012987013,0.0008016687312833446,6.836513890459241e-07,0.02007276730626778,0.010036383653133883
66,0.0404511292775472,0.00012286504109700522,0.6883116883116883,0.695887445887446,1,0.01,0,0.4,"{'C': 1, 'eta': 0.01, 'lamda': 0, 'threshold': 0.4}",67,0.6558441558441559,0.6980519480519481,0.7077922077922079,0.6980519480519481,0.7012987012987013,0.6915584415584416,0.004158648784284818,2.1498546993269123e-05,0.023110558987080757,0.003061068316824908
67,0.04241816202799479,5.38031260172526e-05,0.6818181818181818,0.6883116883116883,1,0.01,0,0.5,"{'C': 1, 'eta': 0.01, 'lamda': 0, 'threshold': 0.5}",68,0.6623376623376623,0.6850649350649352,0.7077922077922079,0.7012987012987013,0.6753246753246753,0.6785714285714286,0.006920151163611683,9.602742174144245e-07,0.019116365511532167,0.009558182755766052
68,0.03247626622517904,6.119410196940105e-05,0.6774891774891775,0.6893939393939394,1,0.01,0,0.6,"{'C': 1, 'eta': 0.01, 'lamda': 0, 'threshold': 0.6}",69,0.6623376623376623,0.6883116883116883,0.7077922077922079,0.6980519480519481,0.6623376623376623,0.6818181818181819,0.00029408770391414,1.3387344162779214e-05,0.0214274782177742,0.0066714437261569184
69,0.03447286287943522,5.237261454264323e-05,0.6731601731601732,0.6666666666666666,2,0.1,0.5,0.6,"{'C': 2, 'eta': 0.1, 'lamda': 0.5, 'threshold': 0.6}",70,0.8441558441558442,0.8116883116883118,0.6428571428571429,0.6558441558441559,0.5324675324675325,0.5324675324675325,0.0013392302072493456,1.4349198409134378e-06,0.12903773645704658,0.11424799325018743
70,0.03340331713358561,6.135304768880208e-05,0.5670995670995672,0.5616883116883117,2,0.02,0.5,0.6,"{'C': 2, 'eta': 0.02, 'lamda': 0.5, 'threshold': 0.6}",71,0.5584415584415585,0.5584415584415585,0.6103896103896105,0.5941558441558442,0.5324675324675325,0.5324675324675325,0.0006694454442334348,1.4949349792515433e-05,0.032395302049990846,0.025288574557463032
